0.0,0.0
250.0,2.3731219239552814
500.0,4.746243847910563
750.0,7.119365771865844
1000.0,9.492487695821126
1250.0,11.865609619776407
1500.0,14.238731543731689
1750.0,16.61185346768697
2000.0,18.98497539164225
2250.0,19.799588050594995
2500.0,20.604270673508214
2750.0,21.408953296421434
3000.0,22.07783634260201
3250.0,22.371015282351568
3500.0,22.664194222101127
3750.0,22.957373161850686
4000.0,22.72872786804767
4250.0,22.411303765350347
4500.0,22.093879662653023
4750.0,22.53833012400938
5000.0,23.30273722147399
5250.0,24.213626719577505
5500.0,26.645668376034617
5750.0,29.07771003249173
6000.0,31.14050206634502
6250.0,31.810841930983873
6500.0,32.481181795622724
6750.0,33.122153795552116
7000.0,33.66256866847634
7250.0,34.399774261379406
7500.0,35.46411649903596
7750.0,36.528458736692514
8000.0,37.0
8250.0,37.0
8500.0,37.0
8750.0,37.89776601644039
9000.0,38.98658823540501
9250.0,40.07541045436963
9500.0,41.30924028901052
9750.0,43.359427324500246
10000.0,45.409614359989966
10250.0,47.47727420696564
10500.0,49.605369948114415
10750.0,51.73346568926319
11000.0,53.889819627018916
11250.0,56.08771439320415
11500.0,58.285609159389395
11750.0,59.695714550011814
12000.0,58.312504688456876
12250.0,56.929294826901945
12500.0,58.57557302095026
12750.0,66.42408591380197
13000.0,74.2725988066537
13250.0,81.77687140962037
13500.0,87.21547781893997
13750.0,92.65408422825956
14000.0,98.09269063757915
14250.0,100.94996409825228
14500.0,102.41301882425323
14750.0,103.87607355025416
15000.0,103.41951480368117
15250.0,102.78530998185269
15500.0,102.15110516002422
15750.0,102.4830648366101
16000.0,103.11722394053021
16250.0,103.75138304445034
16500.0,104.25176237870006
16750.0,104.66587379337169
17000.0,105.36869641130482
17250.0,107.27756676627234
17500.0,109.10126933914457
17750.0,110.13813387596356
18000.0,111.17499841278254
18250.0,112.17333057887225
18500.0,113.0216163726694
18750.0,113.86990216646655
19000.0,115.61581469803541
19250.0,117.52432991910484
19500.0,119.43284514017427
19750.0,122.08442016045193
20000.0,125.0501762080199
20250.0,128.0
20500.0,128.0
20750.0,128.0
21000.0,128.0
21250.0,128.58053740109244
21500.0,129.34000577573747
21750.0,130.12399106556413
22000.0,131.07064195599543
22250.0,132.0062346585053
22500.0,132.3475344584293
22750.0,132.68883425835332
23000.0,133.12384103979295
23250.0,134.52647063965355
23500.0,135.92910023951413
23750.0,137.33172983937473
24000.0,137.55881760094837
24250.0,136.71615737383712
24500.0,136.10413300269659
24750.0,136.7977832835478
25000.0,137.49143356439902
25250.0,137.79642124265322
25500.0,137.03345642517806
25750.0,136.2704916077029
26000.0,136.0
26250.0,136.0
26500.0,136.33548075288886
26750.0,137.02900693225342
27000.0,137.722533111618
27250.0,138.28381525810013
27500.0,138.75690482937426
27750.0,139.1685607745121
28000.0,139.51528375699667
28250.0,139.86200673948122
28500.0,139.74490211222383
28750.0,139.32115651604192
29000.0,139.0
29250.0,139.0
29500.0,139.0
29750.0,139.06039481495878
30000.0,139.69373016759556
30250.0,140.3270655202323
30500.0,140.96040087286906
30750.0,141.7894833644654
31000.0,142.63162117508756
31250.0,142.80580962246734
31500.0,142.46062343220592
31750.0,142.11543724194448
32000.0,142.7177193946987
32250.0,143.796056533335
32500.0,144.7497422275262
32750.0,145.674354234979
33000.0,146.5989662424318
33250.0,145.92281095044962
33500.0,144.02055101178624
33750.0,142.1182910731229
34000.0,140.2160311344595
34250.0,139.40066484780544
34500.0,140.51132747831858
34750.0,141.6219901088317
35000.0,145.10816085500605
35250.0,149.81996758948432
35500.0,154.5317743239626
35750.0,159.24358105844087
36000.0,161.37113374916603
36250.0,163.0
36500.0,163.0
36750.0,163.0
37000.0,162.87148176347318
37250.0,161.0084560164565
37500.0,159.14543026943986
37750.0,157.28240452242318
38000.0,156.32623887307577
38250.0,157.3730339168557
38500.0,157.78389382172264
38750.0,157.24505801580665
39000.0,156.70622220989065
39250.0,156.16738640397463
39500.0,156.0
39750.0,156.0
40000.0,155.78919906906407
40250.0,155.38762171765467
40500.0,155.02871883107917
40750.0,155.85511140650917
41000.0,156.68150398193913
41250.0,157.34424653378417
41500.0,157.9043660610957
41750.0,158.4644855884072
42000.0,158.9847890476113
42250.0,158.63852156570584
42500.0,158.2922540838004
42750.0,157.8534943114958
43000.0,156.9142800123974
43250.0,155.975065713299
43500.0,155.03585141420058
43750.0,155.60219688946722
44000.0,156.22829293449584
44250.0,156.85438897952446
44500.0,156.75977479109588
44750.0,156.4467493157422
45000.0,156.13372384038857
45250.0,156.7829799611543
45500.0,158.1499093512875
45750.0,159.5168387414207
46000.0,160.88376813155392
46250.0,159.8489388296721
46500.0,158.59090535932523
46750.0,157.33287188897836
47000.0,156.0748384186315
47250.0,160.35575995314332
47500.0,164.98702662545267
47750.0,169.61829329776202
48000.0,172.38983401311197
48250.0,173.19240220274804
48500.0,173.99497039238415
48750.0,175.85469111440153
49000.0,177.72107867680492
49250.0,178.63134812892676
49500.0,177.46013654074244
49750.0,176.2889249525581
50000.0,175.11771336437374
50250.0,174.7752295039737
50500.0,174.52534411861848
50750.0,174.27545873326324
51000.0,174.02557334790802
51250.0,174.5255915970144
51500.0,175.11110479663628
51750.0,175.69661799625814
52000.0,175.15235550434198
52250.0,173.3932198680061
52500.0,171.63408423167022
52750.0,170.01101649090253
53000.0,168.4646372522411
53250.0,166.91825801357965
53500.0,165.3718787749182
53750.0,165.66495542760754
54000.0,166.54045382001377
54250.0,167.41595221242
54500.0,168.25559819162893
54750.0,169.02339829966613
55000.0,169.79119840770335
55250.0,170.55899851574054
55500.0,171.52364223681926
55750.0,172.7539184275663
56000.0,173.98419461831338
56250.0,174.74561584346318
56500.0,173.28638336114284
56750.0,171.82715087882252
57000.0,170.36791839650218
57250.0,168.90868591418183
57500.0,167.2922192302907
57750.0,165.41623498246656
58000.0,163.5402507346424
58250.0,162.7147049328634
58500.0,166.70827466377142
58750.0,170.7018443946794
59000.0,174.6954141255874
59250.0,178.68898385649538
59500.0,182.6825535874034
59750.0,183.0
60000.0,183.0
60250.0,183.0
60500.0,183.0
60750.0,182.53690642628862
61000.0,181.92992374773192
61250.0,181.32294106917524
61500.0,180.79173539142613
61750.0,180.3466843644445
62000.0,180.2763197916133
62250.0,181.52650358214734
62500.0,182.7766873726814
